,osm_type,osm_id,internal_id,query,latlong_score,name_score,name_has_substring,categories_score,address_score,addr_has_substring,confidence
145,node,7167221301,0x130e454433355bdf:0x1e8bf7e2d6ed6050,"Kassik, Rue d'Argens",7.829853127472682e-05,0.67,True,1.0,0.49,False,0.8254997815729866
146,way,392824755,0x130e454457aefd2f:0xb499d58d76c3d281,"the Crew Cafe' Bar, The Strand 207, GZR 1023, Gzira",5.5783497257505535e-05,0.97,False,0.4,0.7,False,0.7659998467516468
147,node,3327462543,0x130e4544f390f3ff:0xa97641126e2905e5,"Chic Hair And Makeup, Triq Diodorus Siculus 39, St. Julian's",0.00010866397747238554,0.89,False,1.0,0.67,False,0.8004996936682074
148,node,1762385287,0x130e45473557a267:0x45a8eaa073359f3f,"Bank of Valletta, Triq Manwel Dimech, ATD 1301, Tas-Sliema",2.5030581294710954e-05,1.0,False,1.0,0.59,False,0.8294999357781103
149,node,6080320258,0x130e4548426a4a8b:0x590337dd3493c7b8,"The Convenience Shop, Rue d'Argens",0.002071808316422925,0.62,False,0.24,0.54,False,0.6369940105714177
150,node,6578243386,0x130e454853d7d6cb:0xe36283131a5640bd,"Elektro Services, Rue d'Argens 347",3.2902431521882854e-05,1.0,False,0.23,0.47,False,0.7464999129899302
151,node,5896567802,0x130e45485d02b6f9:0x29e69b922ee2852,"Dolce Sicilia, Triq Tigné",7.000257138224467e-05,0.79,True,0.0,0.3,False,0.7519998055889197
152,node,5894676255,0x130e454909ddec77:0x778335739a24085c,"Il-Gzira Local Council, Rue D'Argens, Il-Gżira",0.00010801708198330443,0.93,True,1.0,0.74,False,0.915999695540902
153,node,6087595286,0x130e4549c08ce79d:0x3c6902606fca09c8,"Cath's Home, Triq Il-Gżira",8.99093988402435e-05,1.0,False,0.69,0.52,False,0.7949997479607438
154,node,2810367530,0x130e4549c98ef66f:0xa8f230d82d333463,Gzira,0.0042173197946152865,0.25,False,0.0,0.2,False,0.4849877995409028
155,node,6087601685,0x130e4549df14a6c5:0x1f835a23b5c778c5,"BOV, The Strand 219-220, Gzira",9.080198235782707e-05,0.16,False,1.0,0.53,False,0.5744997453768083
156,way,779910809,0x130e4549e011d2c7:0x851ddefeed174317,"Bus Stop Lounge, The Strand, GZR 1023, Il-Gżira",2.054801053152493e-05,1.0,False,0.72,0.47,False,0.7954999487546821
157,node,6249900296,0x130e4549e5c97907:0x88d70b1b705a91c2,"Dr. Juice, Griza Road 54, Gzira",0.00012879289576709968,0.73,False,1.0,0.77,False,0.7574996353971019
158,node,4309195590,0x130e4549fa759b5f:0xf097fa042d0e7de6,"KFC, Triq L-Imsida 56",9.797290441515966e-05,0.5,True,1.0,0.49,False,0.7744997246177415
159,relation,12634742,0x130e454a1122f22d:0x564079dae623f74,"Quantum Place, Triq Ix-Xatt Ta' Ta' Xbiex, GZR1120, Ta' Xbiex",0.0002427153897659813,1.0,False,0.81,0.68,False,0.8149993056034401
160,node,2804607441,0x130e454a1f3c48c9:0xd628fc889d067960,"Miracle Foods, Triq L-Imsida",8.372192066669736e-05,0.81,True,0.72,0.68,True,0.8989997658728437
161,node,1512993924,0x130e454b0f3d0eb1:0x773cd6573ba3b5a8,"Gala Centre, Triq Testaferrata, XBX 1407, Ta' Xbiex",3.225957222414677e-05,1.0,False,0.47,0.92,False,0.7929999148509405
162,node,7040330097,0x130e454b2193c971:0x812487495b6c638c,"Remedies, Triq Il-Principessa Margherita",0.00047893374280683846,0.52,True,1.0,0.62,False,0.786998621776104
163,way,710703421,0x130e454b39fdf81f:0xf25ed265d9cbfc78,"Magna tas-Serrar, L-Imsida",0.0022412943995118776,0.18,False,0.0,0.67,False,0.4874935199269981
164,node,7245539519,0x130e454b3d12d3fd:0xa4d09cfc94b32ea6,"Micro Data Technology, Triq Il-Principessa Margherita",6.999578558509712e-05,0.33,False,0.77,0.7,False,0.610999805608564
165,node,7040346885,0x130e454b408eb3f5:0xa03b7b58e1b79ce2,"Digiprint, Triq Principessa Margherita",0.00011008383169042975,1.0,False,1.0,0.7,False,0.8349996895578785
166,way,710699355,0x130e454b51edcebf:0xd6a83eee93f3dcd4,"The Lyric, Triq Antonio Bosio, L-Imsida",0.00011505407620186929,0.25,False,1.0,0.84,False,0.6169996751695423
167,node,5273452661,0x130e454b64b30c87:0x6a8c480cf1382388,"Olimpus, Triq Valletta, Il-Mosta",8.779982916121247e-05,0.58,True,1.0,0.6,False,0.8039997540677266
168,node,6203084121,0x130e454b696606b5:0x6e0733d07c83130e,"Goldie's, Triq Testaferrata, L-Imsida",0.0018614489329583546,0.24,False,0.13,0.84,False,0.5269946195397514
169,node,6799800738,0x130e454b7ad95457:0x15e37d61a3e2921,"Gamesys Group, Rue d'Argens 175, MSD 1360, Msida",0.0002538663033959933,1.0,False,1.0,0.58,False,0.8289992733227158
170,node,2448005038,0x130e454b9c613125:0x8e7302d41e7fa52c,"A.D. SuperMarket, Triq C. De Brocktorff, Msida",2.8130055105234364e-05,1.0,False,1.0,0.74,False,0.8369999268054591
171,node,3509957770,0x130e454bb7608ad9:0xc78596c748a02b49,"Gasan Mamo, Msida Road",0.0002442544984239728,0.38,False,1.0,0.36,False,0.6319993011478822
172,node,2448003128,0x130e454bbe48ffc9:0x8d19abc25b965717,"BMW, Rue D'Argens, Gzira",0.00031975048084403754,0.08,False,1.0,0.67,False,0.557499082594938
173,node,5896636484,0x130e454ca2181751:0x6c073e617abdc40d,"The Convenience Shop, Triq L-Isqof F. S. Caruana 25",0.00016094682351531548,1.0,False,0.24,0.69,False,0.7584995423148562
174,node,5896641572,0x130e454cb37d0035:0xa6026c3cbf03eec6,"The Drury Collection, Triq San Lwigi",4.9851479415894076e-05,1.0,False,1.0,0.56,False,0.8279998639242158
175,node,6184394099,0x130e454cb54ee1f7:0xad7d4b861fbfc30a,"The LSF Centre, Triq San Lwigi",0.00018066889604623934,0.44,False,0.36,0.44,False,0.5899994852215266
176,way,395604430,0x130e454cd0321755:0xf7e4362c73279e2b,"Continental Flats, Triq Victor Denaro, Msida",6.864733304410589e-05,1.0,False,1.0,0.84,False,0.8419998095121924
177,way,710703419,0x130e454cdb9497d3:0x8488f5e58a23a86e,"Triq L-Iskola, L-Imsida",0.0003539687303167274,0.12,False,0.0,0.61,False,0.4664989835366976
178,node,7847021485,0x130e454d1821a0ef:0x77e7b0746f20fa86,Triq il-Punent,0.026106642495157914,0.24,False,0.0,0.29,False,0.4864244322494092
179,node,7193701211,0x130e4550cd2cb787:0x29191bef5e8d86da,"PAWS Malta, Triq Tal-Mensija 9, San Ġwann",0.0001031202211006087,0.31,False,1.0,0.62,False,0.6239997097168002
180,node,1428648974,0x130e4550cfbc3407:0x30550d4b443b6c64,"Bank of Valletta, Triq In-Naxxar 184, SGN 9030, San Ġwann",4.491380634026775e-05,1.0,False,1.0,0.92,False,0.8459998782182611
181,node,2083241506,0x130e45523fe99caf:0xc1d717cac63f41c7,"Guess, Triq ir-Repubblika, Valletta",0.008842981680405723,1.0,False,1.0,0.31,False,0.8154744087352996
182,way,674466732,0x130e45526a004f2b:0x65bf4d2242e59faa,"Barcellona Residence, Triq San Lwiġi, L-Imsida",0.0031359058090044446,0.58,False,0.25,0.45,False,0.621490930120875
183,way,297172958,0x130e45548ca6d317:0x9af354451a8f887d,"Mater Dei Special School, Triq Misraħ il-Barrieri, L-Imsida",0.014226974628634594,0.52,False,0.5,0.5,False,0.6309588226408729
184,way,138139347,0x130e455544ca6741:0x1849295daa9c8835,"Klikk Computers, Triq Dun Karm, BKR4019",3.406612928852753e-05,0.32,False,0.77,0.67,False,0.6064999096211473
185,way,756043572,0x130e4555452be47d:0xbdaec20d537746b2,"Adventure Shop, Triq Dun Karm Adventure Shop, Birkirkara",0.00013485082115478121,1.0,False,1.0,0.67,False,0.8334996178600438
186,node,4520218989,0x130e4555e1504197:0xdffa800208087ecd,"Caxton Printshop ltd, Qasam Industriali",0.00014794282679324728,1.0,False,1.0,0.36,False,0.8179995799600618
187,way,364674877,0x130e4556512b1db1:0xb420e10cb60ef348,birkirkara,0.005877844423422228,0.15,False,0.0,0.27,False,0.45848299249640784
188,node,4226677805,0x130e455719827721:0x70867f3bcb5ebf58,"Vetcare Animal Clinic, Misrah Lewza",0.00018719436422892286,1.0,False,0.55,0.39,False,0.7744994663309811
189,node,7862601387,0x130e45573174f0c5:0x871180d1b2a9e4f2,"PCC, Triq il-Mosta 34, H'Attard",0.00015574880417404893,1.0,False,0.46,0.67,False,0.7794995573625766
190,way,275638785,0x130e45574b4d63f1:0xfef8e6e47b36c023,"Lidl, Triq ic-Cikklamini, SGN 1331, San Ġwann",0.00027223162247144137,1.0,False,0.88,0.92,False,0.8339992201570449
191,node,3983017257,0x130e455791c0708d:0xbde96a3e25d16b77,"La Rovesciata, Triq Il-Kampanella, San Ġwann",8.126302972210752e-05,1.0,False,0.2,0.71,False,0.7554997729910748
192,way,186749928,0x130e4557b66a07af:0x2375a4a87544f9ce,San Ġwann,0.0014794514856388756,0.5,False,0.0,0.29,False,0.5644957253822629
193,node,7188991292,0x130e455a3dbc90c3:0xd2200e1d03aab7fe,"The Hub, Triq Sant Andrija, SGN 1612, San Ġwann",8.874801406325494e-05,0.58,True,1.0,0.75,False,0.8114997513228308
194,node,383640696,0x130e455a86e89da1:0x8ff2343fe93cafb1,"Cocopazzo, South Street, Valletta",0.0012920214317128532,0.25,False,1.0,0.82,False,0.6159962679725945
195,node,5918822885,0x130e455aa16694c5:0x4b973874fe078f78,"Emma’s Kitchen, Triq In-Naxxar",9.692311386015268e-05,1.0,False,1.0,0.53,True,0.8764997276567751
196,way,281227987,0x130e455b8792495f:0x62acac2235ee9de6,"Gateway School of English Residence, Bosfru Street, SGN 1953, San Gwann",9.110733579819012e-05,0.83,True,0.74,0.66,False,0.8559997444928421
197,way,281227986,0x130e455c786f6495:0xd11fe8dfc5831f65,"Gateway School of English, Bosfru Street 1, SGN 1953, San Gwann",7.402973849017151e-05,0.43,True,1.0,0.52,False,0.7549997939306936
198,way,33808531,0x130e455cfecafda5:0xc64dbf11c76fae29,"Malta Marriott Hotel & Spa, Main Street 39, STJ1017, St. Julian's",0.0002060773534504991,1.0,False,0.84,0.46,False,0.8069994116667094
199,way,156494192,0x130e455d5cedf21b:0x9233921d44431a94,"Gnien FX Ebejer, Triq Is-Swieqi, Is-Swieqi",9.239942265870039e-05,0.9,False,1.0,0.51,False,0.7954997407523863
200,node,7875641864,0x130e456079eb73e1:0x5d95ea1ed6ec4b65,"Drift Meze Cafe, Triq Ta' L-Ibraġġ, Is-Swieqi",9.574847257079964e-05,1.0,False,0.72,0.52,False,0.7979997310572383
201,node,6148084165,0x130e456090292c0f:0x29ccc5b71142115,"La crema siciliana, Triq Il-Kbira",0.00020381180044061367,0.62,True,1.0,0.25,False,0.7984994182252475
202,node,7875641866,0x130e4560e3d4e95d:0x3d340f75a353e678,"Agenda Bookshop, Triq Ta' L-Ibraġġ, Is-Swieqi",9.737864242207025e-05,1.0,False,1.0,0.57,False,0.8284997263380677
203,node,4235813138,0x130e456143cb94ef:0xe168e60f91ca8ad8,"Sprachcaffe St. Julian's, Triq Alamein 6, 1776, Pembroke",0.0018669648443407736,0.29,False,0.0,0.57,False,0.5154946035717668
204,node,7243113645,0x130e45615027b64b:0x1ff92b4e6fd22046,"The Convenience Shop, Triq Il-Principessa Margherita",0.0005225371278695699,1.0,False,0.24,0.67,False,0.7574984955488814
205,way,932055659,0x130e4562d86349f3:0x51dab8a7a09a4fda,"Australian high commission, Triq ir-Rampa ta' Ta' Xbiex",3.550149301023556e-05,1.0,False,0.33,0.58,False,0.7619999054659201
206,node,5849174385,0x130e45647506d89b:0x15d042102d4df10,"Maypole, Triq Madre Debrincat",0.00014836054058127763,0.61,True,1.0,0.56,False,0.8109995787508242
207,node,5849065388,0x130e4565000a6d1b:0x82f660f0ee32f89b,"Pembroke Foodstore Crai, Triq Patri Indri Vella 77",0.0004428022131879739,0.47,False,0.24,0.57,False,0.5934987263730895
208,node,7232315333,0x130e45657785143f:0xcf48fb0ab3d94d4a,"Pembroke Pharmacy, Triq G Malfeggiani, Pembroke",9.983070670363697e-05,1.0,False,0.84,0.59,False,0.813499719239599
209,way,137843524,0x130e456744f95e07:0x1ea1f81539517e0f,"Villa St. Anna, Triq il-Qaliet, Marsaskala",0.10913334823270823,0.5,False,0.21,0.42,False,0.5916840786516209
210,node,4411473394,0x130e456789937099:0xf746f050f759903c,"garden complex fitness centre, Triq Is-Sidra",7.177388104414745e-05,0.5,False,0.33,0.24,False,0.5949998004611643
211,node,4149983789,0x130e4568df2dc6f5:0x7c31b82905d90b0d,"Camas Malta, Triq Santu Wistin",0.0001953048898534262,1.0,False,1.0,0.36,False,0.8179994428518608
212,node,7823916985,0x130e45690e48f52b:0x8358d20ed2b05ab0,"Le majoliche, Triq Elija Zammit",0.0010090371896035622,1.0,False,1.0,0.24,False,0.8119970871822705
213,node,4911634058,0x130e45691da12aa5:0xba6d3d24090a1030,"The District Hotel, Triq Santu Wistin, St. Julian's",3.624637912889398e-05,1.0,False,1.0,0.91,False,0.8454999033095529
214,node,5509427285,0x130e456934578929:0xd9be14ea32c5e8c2,"be.Hotel, Sqaq Lourdes, 3311, St. Julian's",6.652555899973802e-05,1.0,False,1.0,0.39,False,0.8194998156545055
215,node,3562174095,0x130e456936ed3323:0x63685b100be2c011,"Capt. A. Caruana, Triq Santu Wistin, St. Julian's",2.846049894830223e-06,0.52,True,0.29,0.72,False,0.7210000000000001
216,node,4377516191,0x130e456939fd14c9:0x37d018d5b33629af,"Casino Malta by Olympic Casino, eden place st Augustine street, st George's bay",0.000262232339731197,0.57,True,0.86,0.78,True,0.8459992491039188
217,node,4359858896,0x130e456972d524cf:0xbaf39d46f26d5899,"EC Malta, Triq Marguerite Mangion, 3180",0.00017953033169893818,0.24,True,1.0,0.55,False,0.6994994885175507
218,node,4256196489,0x130e4569f2cbab7b:0xf6f2a06f84809f83,"The Residence St Julians, Triq Luigi Apap, STJ3325",0.00014817617892350923,1.0,False,1.0,0.53,False,0.8264995792845317
219,node,2479873932,0x130e456a00107a99:0x1af5b84be414e4fd,"Krispy Café Bar, Triq Dobbie, St. Julians",0.003139749601478606,0.4,False,0.65,0.45,False,0.6074909189934992
220,node,4585567757,0x130e456a008ffed9:0x3be2f23847bce534,"Ferry Terminal Spinola (under construction), Gorg Borg Olivier, St. Julian's",0.0024863163616075388,0.29,True,0.16,0.57,False,0.6314928106141376
221,node,4300136401,0x130e456a0d03173f:0x71a359e3ea2f8fbb,"Gululu - Kċina Maltija u Ftajjarija, Triq Spinola 133, STJ3013, San Ġiljan",7.782139808488274e-05,0.4,False,1.0,0.6,False,0.6499997829542372
222,node,4201941594,0x130e456a1b7c9217:0x371ed4e948f0156d,"Sardinella Restaurant, Triq San Ġorġ",7.093659140126744e-05,1.0,False,1.0,0.26,False,0.8129998028850298
223,node,4290842943,0x130e456a2fd11b99:0x1ec9b6a80f673191,"BIG G'S, Triq San Ǵorǵ",4.0360004951625766e-05,1.0,False,0.2,0.35,False,0.7374998914010379
224,node,5182448716,0x130e456a36ce729d:0xcf3677ed63a03ee0,"Marco Polo, Triq Ross",0.00010059706755183853,0.74,True,1.0,0.5,True,0.8969997170210648
225,node,6341495285,0x130e456a4e4601cd:0x34762a7b4ef66faf,"Cleand & Souchet, Vjal Portomaso",0.0002876555057698587,0.97,False,0.08,0.44,True,0.7709991755065218
226,node,369678615,0x130e456a808f528b:0x867bfeae3f40e149,"Hard Rock Cafe, St. Julian's",0.00016887110469361005,1.0,False,1.0,0.34,False,0.816999519374894
227,way,33569535,0x130e456abcb56fa5:0x4159162f2d792b86,"Cavalieri, Spinola Road, STJ 3019, St. Julian's",0.00020589787618653904,0.64,True,0.75,0.73,False,0.8034994121862773
228,way,33569420,0x130e456b01562117:0xcc50d0fd1b403a4,"Hilton Malta, Portomaso, PTM 01, St. Julian's",0.0003698360191665007,1.0,False,1.0,0.89,False,0.8444989376025619
229,node,2479888437,0x130e456b894dcee7:0xcdcbda8aab60fa84,"Golden Tulip Vivaldi, Triq Dragunara, STJ3141, St. Julians",2.0961870147074093e-05,0.87,True,0.43,0.62,False,0.834999947556602
230,node,386835683,0x130e456b91348595:0x445ed64a173f2dc4,"Tana del Lupo, Triq il-Wilga 58a, Paceville",0.00013386358728143406,1.0,False,1.0,0.56,False,0.8279996207179822
231,node,2070507414,0x130e456b99b5e3cd:0xa66d4b529bb6f5ab,"Shiva's, Triq Dragunara 8",7.317984695331862e-05,0.45,False,1.0,0.58,False,0.6639997963910405
232,node,2478245086,0x130e456bbd73ff6d:0x3f584a822e6861bb,"Alexandra Palace Hotel, Triq Schreiber, STJ3081, St. Julians",7.532044874995697e-05,0.88,False,1.0,0.52,False,0.789999790194223
233,node,1332708982,0x130e456bbfe91a17:0x4d9099a51e8b62f1,"Valentina, Triq Dobbie, STJ3070, St. Julians",0.0002076937408759729,0.75,True,1.0,0.7,False,0.8599994069874375
234,node,2479873929,0x130e456bc698e8f5:0x52131d898cd26197,"Il Pirata, Triq Paceville 41, St. Julians",9.869305953135402e-05,0.62,True,1.0,0.8,False,0.8259997225329682
235,node,2480273648,0x130e456bcb8270b5:0xabee4d634c3deaaa,"Maltese Mama, Triq Paceville 19-21, St. Julians",0.00010772279238636293,0.69,True,1.0,0.68,False,0.8409996963928393
236,node,496330622,0x130e456bcde63abd:0xcc7740137465ea03,"The Avenue, Triq Gort, STJ 3063, St. Julian's",5.3108379750843456e-05,0.65,True,1.0,0.77,False,0.8334998544958311
237,node,4373975289,0x130e456be21ef713:0x7e715c82e8e16dfe,"PV Hostel, Triq il-Wilġa",0.0001612188884741336,1.0,False,1.0,0.51,False,0.8254995415272567
238,node,6651345802,0x130e456be5327d97:0xf6f16dd86ef5c111,"L'Ostricaio, Triq Ball",0.00011817850904464379,0.41,True,1.0,0.5,True,0.7979996661246372
239,node,2479873930,0x130e456be9f32b6b:0x5df9b79a01eb85fb,"The George, Triq Paceville, STJ3103, St. Julians",0.0001684683946597532,0.49,True,1.0,0.73,False,0.7834995205406973
240,node,2480289907,0x130e456beb78b27b:0xb483bd7dc12ba45f,"Lombard Bank, Triq Paceville, STJ3103, St. Julians",7.90621274686354e-05,0.67,True,1.0,0.56,False,0.828999779362456
241,node,4343037431,0x130e456beec9e183:0x7de1e254e43cb39d,"De Olde Keg, Triq il-Wilġa, Paceville",8.072236369169783e-05,0.7,False,0.0,0.56,False,0.6379997745562462
242,way,131338188,0x130e456de64b489f:0x63206b35bcd037e6,"Corinthia (St George's Bay), St. Julians, STJ 3301, St George's Bay",7.45636148476067e-05,1.0,False,1.0,0.92,False,0.8459997923851778
243,node,6432389295,0x130e456ecb0f6583:0xeacf846c6b045019,"eeet well, Triq Mercanti",0.03765181226899984,0.94,False,1.0,0.32,False,0.7978910101948116
244,way,341313261,0x130e457071fdfeb9:0x2c417664ababf34b,"St. Julian's Court Block B, Triq Alfons Maria Galea, STJ 1041, St. Julian's",0.0002287036330558038,0.98,False,0.15,0.65,False,0.741499346166005
245,node,5912087490,0x130e4574b09970bf:0x32bbf63b30fd29a3,"Luggage storage, Triq Santa Lucija 15 a",1.5370100847708917e-05,0.5,True,0.36,0.43,False,0.7074999637441871
246,node,6087610879,0x130e457d01cbd787:0x4eb9af52943ffe9,"Gentleman's Barbershop, Triq Tas-Sliema",7.544481426857026e-05,0.76,False,1.0,0.67,True,0.8114997898341978
247,node,6350314799,0x130e4585dd27ab1d:0x5d65e809c355ec26,"Smart Wash, Triq H. Calleja Schembri",2.8456457967758127e-05,0.71,True,0.2,0.75,True,0.820499925860557
248,node,6203028470,0x130e45895bee5527:0xe8f49e48afc42596,"AJ's Cafe, Rue D'Argens, L-Imsida",7.545409200072034e-05,1.0,False,0.0,0.57,False,0.7284997898073398
249,node,6235800256,0x130e4596aabee79f:0xa6f38efbf42368bc,"Zwiit Cravings Cafe, Tower Road 270",0.00017500337139659752,1.0,False,0.72,0.41,False,0.7924995016226256
250,node,4479091289,0x130e4598596e8d2b:0x43f6e2b616e63750,"School, Triq Edgar Bernard",0.00026106652408863416,0.6,True,0.25,0.65,True,0.7874992524788327
251,node,5894677146,0x130e4598c07492e5:0x9fa2008b94ef797a,"Euronet ATM, Rue D'Argens",0.006001936558312791,1.0,False,0.36,0.2,False,0.7459826332627033
252,node,6750508448,0x130e45996b0e7e2b:0x770d176154dde77e,"e-cars, Triq Testaferrata",0.0007860931560569993,1.0,False,1.0,0.4,False,0.8199977325818452
253,node,6647886796,0x130e459b8a7b38d5:0x4e7957d9a765103f,"Bluwash, Msida Circus",4.64634264754945e-05,1.0,False,0.17,0.63,False,0.7484998737322733
254,node,6202175885,0x130e45a7fb6c4a9f:0x27e8e3c728481e0b,"Mediterranean Court, Ix-Xatt ta' Tigné",0.0005123960284799507,1.0,False,0.36,0.39,False,0.7554985249062995
255,node,7257539382,0x130e45a877704d01:0x1ee1c38b61cb435,"Tenda, Triq Santa Luċija 49, Valletta",5.706014370698166e-05,1.0,False,1.0,0.72,False,0.8359998430558894
256,node,7159073122,0x130e45ace1d5e8eb:0x854cc7b82338e1f6,"Coffee Circus Porto, Rue d'Argens 149",2.7496363394878553e-05,1.0,False,0.0,0.62,False,0.73099992863993
257,node,6247417466,0x130e45b521f64cc9:0x67eb424136f2b37f,"Storie & Sapori, The Strand",2.912353000771327e-05,0.68,True,1.0,0.41,True,0.8744999239294534
258,node,5896612781,0x130e45b851c46ccf:0xfbd10402dd10d95c,"J&M Self service, Triq Manoel de Vilhena",5.277546778213026e-05,0.86,True,1.0,0.75,True,0.9454998554595763
259,way,452006838,0x130e45b881ee0cb3:0x815bf9218665a089,"Triq il-Kbira, SLM 1540, Tas-Sliema",0.0014715197275784603,0.0,False,0.31,0.65,False,0.46349574834387
260,node,7159231287,0x130e45c1181fd3fd:0x93f602ef0142f5a9,"Alchemy, steait street",8.391543362331522e-05,0.52,True,1.0,0.45,False,0.7784997653126439
261,way,969910543,0x130e45c5446d5a55:0x3468146135bd003e,"Embassy of Palestine, Triq il-Modd 52, SWQ 2371, Is-Swieqi",5.7855814431041e-05,1.0,False,0.33,0.9,False,0.7779998407525062
262,node,7875641867,0x130e45c673fd5947:0x7c68c4a7f8c40e40,"Ben Estates, Triq Ta' L-Ibraġġ, Is-Swieqi",0.0010507489519404878,1.0,False,1.0,0.47,False,0.8234969664310969
263,node,2803444951,0x130e45c7184665cb:0x485d43d4c4a00726,"Mr. Maxims, Lower Ross Street 1, St. Julian's",0.017285737135855118,0.64,False,0.25,0.37,False,0.635449967844493
264,node,5755709021,0x130e45c87f7ffb31:0x2ad6d227a51befcc,"Dolceria Micallef valletta, Triq San Pawl 339",0.00015466770833042547,0.79,True,1.0,0.36,False,0.8549995604922356
265,node,6376173561,0x130e45cfa450552b:0xac7668fa5429a5cd,"Avotaco, Triq l-Abate Rigord",0.00024207209669748254,1.0,False,1.0,0.36,True,0.8679993074657061
266,node,7058225070,0x130e45d44104bd6d:0x1ad3a7fbd4e2fcb6,"Decathlon, Triq It-tigrija Al, Qormi MRS 2912",0.00019936441507833135,0.75,True,1.0,0.9,False,0.8699994310999614
267,node,6039720625,0x130e45d711ae29f1:0x81b2aef357ef7ddf,"Gzira Self Service, Triq Ir-Rebha 61",0.00025534229966851714,0.73,True,1.0,0.64,False,0.8509992690498615
268,way,172649839,0x130e45d92e754a17:0x118ea42d87972b87,"The Podium, Triq San Mark",0.0003244415293690163,0.71,True,0.15,0.54,False,0.7549990690148449
269,node,6647786926,0x130e45e418165649:0x77ed969dd22f2849,"Water point, Triq Il-Punent",8.046328355438058e-05,1.0,False,0.31,0.7,True,0.8159997753062562
270,node,6945631475,0x130e45e4579941f1:0x355b52205004f4f,"Zen to Go, Triq San Gorg, Ta' Xbiex",0.01813451229065999,0.5,False,1.0,0.46,False,0.6729475107295159
271,node,6558354107,0x130e45eafa81a8e7:0xc67f03deaf58c0ec,"The Thirsty Lawyer, Strait Street 97-98, Valletta",0.0001550607945290104,1.0,False,1.0,0.79,False,0.8394995593542922
272,node,6573898726,0x130e45f7737c3c73:0xed572ae174d22a93,"Porsche, Triq Testaferrata, L-Imsida",0.000162159335223844,1.0,False,0.24,0.45,False,0.7464995388047622
273,node,6511616070,0x130e45f77fcac6d3:0xb536513b02420562,"L'angolo, Triq ir-Rebha",7.712651942800094e-05,1.0,False,0.0,0.63,False,0.7314997849658379
274,node,7214697888,0x130e45fd44eb6229:0xe7f639fb0bdac132,"Tikkas Thai Street Food, Triq In-Naxxar 43, 9033",6.279339137333328e-05,0.94,False,0.25,0.62,False,0.7379998264587391
275,relation,12663145,0x130e45fdae3d42ad:0x3167b62842dcbaf,"St. Monica School, Triq Maria Teresa Spinelli, GZR 1713, Il-Gżira",0.0003250604346864857,0.84,False,1.0,0.44,False,0.7739990672231789
276,way,279285991,0x130e4b09ca6d40e9:0x4911fc8dd0b0d628,"Amabile Cauchi, Għajnsielem",6.495877869833163e-05,0.68,True,1.0,0.54,False,0.8309998201901702
277,node,759231967,0x130e4b1011b2d685:0x7811ff0ace37d15b,"Blue Waters Dive Cove, Qala",0.0001636308345024376,0.75,True,0.83,0.17,True,0.8664995345449261
278,node,759183319,0x130e4b179cfaf81f:0x5750b4318868896a,"Ur Choice Supermarket, Triq il-Forn",6.167308975650022e-05,1.0,False,0.24,0.67,False,0.7574998297018948
279,node,3818694412,0x130e4b18f932a4db:0x8ebd34401f8eaa4a,"Il-Wileġ Bed and Breakfast, Triq il-Mithna 54, QLA 1914, Qala",0.00012672687166228268,0.92,False,1.0,0.76,False,0.8139996413780248
280,node,759221676,0x130e4b18fe24593f:0xfd74b0983cf26ae2,"Il Wileġ Restaurant, Triq il-Wileg 33, QLA 1930, Qala",5.663611921834421e-05,1.0,False,1.0,0.85,False,0.8424998442833956
281,way,292135059,0x130e4b19dd343357:0x2439a8ffd7beda81,Qala,0.014800821148387964,0.29,False,0.0,0.67,False,0.5204571614154349
282,node,4482552860,0x130e4b2273600755:0x143b183c0c82644c,"Qala Repose, Triq ta'Cini, Qala",0.00015472672684582067,0.85,True,1.0,0.69,False,0.8894995603213831
283,node,2956190652,0x130e4b292ef49aaf:0x67b274fbf4f9f570,Nadur,0.008104315594172608,0.5,False,0.0,0.2,False,0.5599765470960815
284,way,311874891,0x130e4b4846aecd11:0x4ab28992ef07b1a7,"Grand Hotel Gozo, Mgarr",0.00028071086941468997,1.0,False,0.21,0.21,True,0.781499195610515
285,way,311874888,0x130e4b4896a4ee8d:0x5c8f87ddf11811e0,"Gleneagles, Mgarr",2.4289334399496396e-05,0.83,True,0.27,0.18,False,0.7849999379239423
286,way,239809025,0x130e4c0dbd4161b9:0x4d149349a901fc3b,"Ray's Lido Restaurant, MLH02, Little Armier Bay",0.00020572280537193058,0.35,False,0.11,0.43,False,0.5374994126930889
287,node,436544919,0x130e4c2cd3aef931:0x6bf0542bf7496a83,"Santa Marija Service Station, Triq il-Kbira 268, Mellieħa",2.9627858512200386e-05,0.48,False,1.0,0.86,False,0.6869999224694754
288,node,5986545685,0x130e4c2d331ba895:0xd0c669819d0dffcc,"Mellieha Judo Club, Triq il-Garzella, MLH2021, Mellieħa",9.425736045773159e-05,0.84,True,1.0,0.43,False,0.8734997353738513
289,node,7234694904,0x130e4c2d33591391:0xd110befcd19f5801,"Tomorrow's Home, Triq il-Kbira 222, Mellieħa",0.00012138554279707785,0.88,True,0.22,0.86,False,0.8289996568406113
290,node,7234694905,0x130e4c2d5568f0cb:0xbc4915987722f720,"Miracle foods, Triq il-Kbira 238, Mellieħa",1.9643064928493563e-05,0.74,True,0.21,0.78,False,0.7819999513744047
